group,subgroup,codecat,codetype,code,caresettingprincipal,condinclusion,condfrom,condto,subcondinclusion,condlevel,subcondlevel,rawlabdatetype,rawlabresult
lybext,Malignantneoplasmofepididymis,DX,09,1875,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofspermaticco,DX,09,1876,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofscrotum,DX,09,1877,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherspecif,DX,09,1878,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofmalegenital,DX,09,1879,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofbladder,DX,09,188,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmoftrigoneofur,DX,09,1880,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofdomeofurina,DX,09,1881,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmoflateralwall,DX,09,1882,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofanteriorwal,DX,09,1883,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofposteriorwa,DX,09,1884,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofbladderneck,DX,09,1885,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofuretericori,DX,09,1886,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofurachus,DX,09,1887,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherspecif,DX,09,1888,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofbladderpart,DX,09,1889,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofkidneyandot,DX,09,189,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofkidneyexcep,DX,09,1890,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofrenalpelvis,DX,09,1891,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofureter,DX,09,1892,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofurethra,DX,09,1893,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofparaurethra,DX,09,1894,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherspecif,DX,09,1898,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofurinaryorga,DX,09,1899,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofeyeballexce,DX,09,1900,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofeye,DX,09,190,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmoforbit,DX,09,1901,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmoflacrimalgla,DX,09,1902,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofconjunctiva,DX,09,1903,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofcornea,DX,09,1904,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofretina,DX,09,1905,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofchoroid,DX,09,1906,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmoflacrimalduc,DX,09,1907,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherspecif,DX,09,1908,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofeyepartunsp,DX,09,1909,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofcerebrumexc,DX,09,1910,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofbrain,DX,09,191,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmoffrontallobe,DX,09,1911,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmoftemporallob,DX,09,1912,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofparietallob,DX,09,1913,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofoccipitallo,DX,09,1914,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofventricleso,DX,09,1915,,0,-183,-1,1,exclusions,exclusions1,,
lybext,MalignantneoplasmofcerebellumN,DX,09,1916,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofbrainstem,DX,09,1917,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherpartso,DX,09,1918,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofbrainunspec,DX,09,1919,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotheranduns,DX,09,192,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofcranialnerv,DX,09,1920,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofcerebralmen,DX,09,1921,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofspinalcord,DX,09,1922,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofspinalmenin,DX,09,1923,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherspecif,DX,09,1928,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofnervoussyst,DX,09,1929,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofthyroidglan,DX,09,193,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherendocr,DX,09,194,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofadrenalglan,DX,09,1940,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofparathyroid,DX,09,1941,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofpituitarygl,DX,09,1943,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofpinealgland,DX,09,1944,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofcarotidbody,DX,09,1945,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofaorticbodya,DX,09,1946,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherendocr,DX,09,1948,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofendocrinegl,DX,09,1949,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofheadfaceand,DX,09,1950,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherandill,DX,09,195,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofthorax,DX,09,1951,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofabdomen,DX,09,1952,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofpelvis,DX,09,1953,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofupperlimb,DX,09,1954,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmoflowerlimb,DX,09,1955,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmofotherspecif,DX,09,1958,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,1960,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,196,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,1961,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,1962,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,1963,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,1965,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,1966,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,1968,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondaryandunspecifiedmaligna,DX,09,1969,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofre,DX,09,197,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmoflu,DX,09,1970,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofme,DX,09,1971,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofpl,DX,09,1972,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofot,DX,09,1973,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofsm,DX,09,1974,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofla,DX,09,1975,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofre,DX,09,1976,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofli,DX,09,1977,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofot,DX,09,1978,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofot,DX,09,198,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofki,DX,09,1980,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofot,DX,09,1981,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofsk,DX,09,1982,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofbr,DX,09,1983,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofot,DX,09,1984,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofbo,DX,09,1985,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofov,DX,09,1986,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofad,DX,09,1987,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Secondarymalignantneoplasmofot,DX,09,1988,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Disseminatedmalignantneoplasm,DX,09,1990,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmwithoutspecif,DX,09,199,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Othermalignantneoplasmofunspec,DX,09,1991,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantneoplasmassociatedwit,DX,09,1992,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Lymphosarcomaandreticulosarcom,DX,09,200,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Reticulosarcoma,DX,09,2000,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Lymphosarcoma,DX,09,2001,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Burkitt'stumororlymphoma,DX,09,2002,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Marginalzonelymphoma,DX,09,2003,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Mantlecelllymphoma,DX,09,2004,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Primarycentralnervoussystemlym,DX,09,2005,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Anaplasticlargecelllymphoma,DX,09,2006,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Largecelllymphoma,DX,09,2007,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Othernamedvariantsoflymphosarc,DX,09,2008,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'sdisease,DX,09,201,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'sparagranuloma,DX,09,2010,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'sgranuloma,DX,09,2011,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'ssarcoma,DX,09,2012,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'sdiseaselymphocytichis,DX,09,2014,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'sdiseasenodularscleros,DX,09,2015,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'sdiseasemixedcellulari,DX,09,2016,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'sdiseaselymphocyticdep,DX,09,2017,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hodgkin'sdiseaseunspecifiedtyp,DX,09,2019,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Nodularlymphoma,DX,09,2020,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Othermalignantneoplasmsoflymph,DX,09,202,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Mycosisfungoides,DX,09,2021,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Sezary'sdisease,DX,09,2022,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignanthistiocytosis,DX,09,2023,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Leukemicreticuloendotheliosis,DX,09,2024,,0,-183,-1,1,exclusions,exclusions1,,
lybext,LettererSiwedisease,DX,09,2025,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Malignantmastcelltumors,DX,09,2026,,0,-183,-1,1,exclusions,exclusions1,,
lybext,PeripheralTcelllymphoma,DX,09,2027,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Othermalignantlymphomas,DX,09,2028,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Otherandunspecifiedmalignantne,DX,09,2029,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Multiplemyeloma,DX,09,2030,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Multiplemyelomaandimmunoprolif,DX,09,203,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Plasmacellleukemia,DX,09,2031,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Otherimmunoproliferativeneopla,DX,09,2038,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutelymphoidleukemia,DX,09,2040,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Lymphoidleukemia,DX,09,204,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chroniclymphoidleukemia,DX,09,2041,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Subacutelymphoidleukemia,DX,09,2042,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Otherlymphoidleukemia,DX,09,2048,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifiedlymphoidleukemia,DX,09,2049,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutemyeloidleukemia,DX,09,2050,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Myeloidleukemia,DX,09,205,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chronicmyeloidleukemia,DX,09,2051,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Subacutemyeloidleukemia,DX,09,2052,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Myeloidsarcoma,DX,09,2053,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Othermyeloidleukemia,DX,09,2058,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifiedmyeloidleukemia,DX,09,2059,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutemonocyticleukemia,DX,09,2060,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Monocyticleukemia,DX,09,206,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chronicmonocyticleukemia,DX,09,2061,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Subacutemonocyticleukemia,DX,09,2062,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Othermonocyticleukemia,DX,09,2068,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifiedmonocyticleukemia,DX,09,2069,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acuteerythremiaanderythroleuke,DX,09,2070,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Otherspecifiedleukemia,DX,09,207,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chronicerythremia,DX,09,2071,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Megakaryocyticleukemia,DX,09,2072,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Otherspecifiedleukemia,DX,09,2078,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acuteleukemiaofunspecifiedcell,DX,09,2080,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Leukemiaofunspecifiedcelltype,DX,09,208,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chronicleukemiaofunspecifiedce,DX,09,2081,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Subacuteleukemiaofunspecifiedc,DX,09,2082,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Otherleukemiaofunspecifiedcell,DX,09,2088,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifiedleukemia,DX,09,2089,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Radiotherapy,DX,09,V580,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Encounterforantineoplasticchem,DX,09,V581,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Encounterforantineoplasticchem,DX,09,V5811,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Encounterforantineoplasticimmu,DX,09,V5812,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Humanimmunodeficiencyvirus[HIV,DX,09,042,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Humanimmunodeficiencyvirustype,DX,09,07953,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensivechronickidneydisea,DX,09,403,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensivechronickidneydisea,DX,09,4031,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensivechronickidneydisea,DX,09,4039,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,4040,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,404,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,40401,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,40403,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,4041,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,40411,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,40413,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,4049,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hypertensiveheartandchronickid,DX,09,40493,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Congestiveheartfailureunspecif,DX,09,4280,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Heartfailure,DX,09,428,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Leftheartfailure,DX,09,4281,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Systolicheartfailure,DX,09,4282,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifiedsystolicheartfailur,DX,09,42820,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutesystolicheartfailure,DX,09,42821,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chronicsystolicheartfailure,DX,09,42822,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acuteonchronicsystolicheartfai,DX,09,42823,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Diastolicheartfailure,DX,09,4283,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifieddiastolicheartfailu,DX,09,42830,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutediastolicheartfailure,DX,09,42831,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chronicdiastolicheartfailure,DX,09,42832,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acuteonchronicdiastolicheartfa,DX,09,42833,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Combinedsystolicanddiastoliche,DX,09,4284,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifiedcombinedsystolicand,DX,09,42840,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutecombinedsystolicanddiasto,DX,09,42841,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chroniccombinedsystolicanddias,DX,09,42842,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acuteonchroniccombinedsystolic,DX,09,42843,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifiedheartfailure,DX,09,4289,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acuterespiratoryfailure,DX,09,51881,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chronicrespiratoryfailure,DX,09,51883,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acuteandchronicrespiratoryfail,DX,09,51884,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Otherspecifieddisordersofliver,DX,09,5738,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Nephroticsyndrome,DX,09,581,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Nephroticsyndromewithunspecifi,DX,09,5819,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutekidneyfailure,DX,09,584,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutekidneyfailurewithlesionof,DX,09,5845,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutekidneyfailurewithlesionof,DX,09,5846,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutekidneyfailurewithlesionof,DX,09,5847,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutekidneyfailurewithotherspe,DX,09,5848,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Acutekidneyfailureunspecified,DX,09,5849,,0,-183,-1,1,exclusions,exclusions1,,
lybext,ChronickidneydiseaseCKD,DX,09,585,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Chronickidneydiseaseunspecifie,DX,09,5859,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Unspecifiedrenalfailure,DX,09,586,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Nonspecificserologicevidenceof,DX,09,79571,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Asymptomatichumanimmunodeficie,DX,09,V08,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Renaldialysisstatus,DX,09,V4511,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Noncompliancewithrenaldialysis,DX,09,V4512,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Encounterfordialysisanddialysi,DX,09,V56,,0,-183,-1,1,exclusions,exclusions1,,
lybext,HumanimmunodeficiencyvirusHIVc,DX,09,V6544,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Lungtransplant,PX,09,335,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Combinedheartlungtransplantati,PX,09,336,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Hearttransplantation,PX,09,3751,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Bonemarrowtransplantnototherwi,PX,09,4100,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Autologousbonemarrowtransplant,PX,09,4101,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Allogeneicbonemarrowtransplant,PX,09,4102,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Allogeneicbonemarrowtransplant,PX,09,4103,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Autologoushematopoieticstemcel,PX,09,4104,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Allogeneichematopoieticstemcel,PX,09,4105,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Cordbloodstemcelltransplant,PX,09,4106,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Autologoushematopoieticstemcel,PX,09,4107,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Allogeneichematopoieticstemcel,PX,09,4108,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Autologousbonemarrowtransplant,PX,09,4109,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Livertransplant,PX,09,505,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Auxiliarylivertransplant,PX,09,5051,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Othertransplantofliver,PX,09,5059,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Pancreatictransplantnototherwi,PX,09,5280,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Transplantofpancreas,PX,09,528,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Reimplantationofpancreatictiss,PX,09,5281,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Homotransplantofpancreas,PX,09,5282,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Heterotransplantofpancreas,PX,09,5283,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Autotransplantationofcellsofis,PX,09,5284,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Allotransplantationofcellsofis,PX,09,5285,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Transplantationofcellsofislets,PX,09,5286,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Transplantofkidney,PX,09,556,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Renalautotransplantation,PX,09,5561,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Otherkidneytransplantation,PX,09,5569,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Severesepsis,DX,09,99592,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Complicationsoftransplantedkid,DX,09,99681,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Complicationsoftransplantedliv,DX,09,99682,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Complicationsoftransplantedhea,DX,09,99683,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Complicationsoftransplantedlun,DX,09,99684,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Complicationsofbonemarrowtrans,DX,09,99685,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Complicationsoftransplantedpan,DX,09,99686,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Lungtransplantsingle;withoutca,PX,C4,32851,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Lungtransplantsingle;withcardi,PX,C4,32852,,0,-183,-1,1,exclusions,exclusions1,,
lybext,Lungtransplantdoublebilaterals,PX,C4,32853,,0,-183,-1,1,exclusions,exclusions1,,
