n,concept_name,vocabulary_id
59,Magnesium Salicylate,RxNorm
59,SARSAPARILLA Preparation,RxNorm
59,Anise Seed Extract,RxNorm
59,Rheum officinale whole extract,RxNorm
58,Mepivacaine,RxNorm
58,Levodopa,RxNorm
58,Clonazepam,RxNorm
58,potassium nitrate,RxNorm
58,Econazole,RxNorm
58,Tramadol,RxNorm
58,Praziquantel,RxNorm
58,Heptaminol,RxNorm
58,Sodium Iodide,RxNorm
58,Sucrose,RxNorm
58,calcarea hahnemanni extarct,RxNorm Extension
58,Grindelia Robusta,RxNorm Extension
58,Mercurous Oxide,RxNorm Extension
58,Plantago major extract,RxNorm
58,Pollen,RxNorm Extension
57,Dextroamphetamine,RxNorm
57,Colistin,RxNorm
57,Esomeprazole,RxNorm
57,tetrahydrozoline,RxNorm
57,ciclopirox,RxNorm
57,Gramicidin,RxNorm
57,Sumatriptan,RxNorm
57,Terbutaline,RxNorm
57,Ivermectin,RxNorm
57,Ethacridine,RxNorm
57,Ouabain,RxNorm
57,rosemary oil,RxNorm
57,phaseolus vulgaris extract,RxNorm Extension
57,cudweed flower extract,RxNorm Extension
57,Populus tremuloides bark extract,RxNorm
57,Chimaphila umbellata extract,RxNorm
57,Teucrium scorodonia whole extract,RxNorm
56,"poliovirus vaccine inactivated, type 3 (Saukett)",RxNorm
56,Iodoquinol,RxNorm
56,Eucalyptus extract,RxNorm
56,Ketoprofen,RxNorm
56,Quinidine,RxNorm
56,Leucovorin,RxNorm
56,Rifampin,RxNorm
56,norfenefrine,RxNorm
56,Fenoterol,RxNorm
56,SPONGIA TOSTA,RxNorm
56,FLUPREDNIDENE,RxNorm
56,Citronella oil,RxNorm
56,Veronicastrum virginicum root extract,RxNorm
56,Rumex crispus whole extract,RxNorm
56,Bitter fennel extract,RxNorm
55,Tobramycin,RxNorm
55,butalbital,RxNorm
55,liothyronine,RxNorm
55,Thymus Extracts,RxNorm
55,benzoin resin,RxNorm
55,Domperidone,RxNorm
55,grape extract,RxNorm
55,Theobromine,RxNorm
55,Betula pendula bark extract,RxNorm
55,Plantago ovata seed extract,RxNorm
55,Fennel extract,RxNorm
55,von Willebrand factor,RxNorm
54,Amphetamine,RxNorm
54,Haloperidol,RxNorm
54,Hexylresorcinol,RxNorm
54,formoterol,RxNorm
54,Vancomycin,RxNorm
54,Cromoglycate,RxNorm
54,Azathioprine,RxNorm
54,5-methyl-8-hydroxyquinoline,RxNorm
54,Cholesterol,RxNorm
54,Terpin hydrate,RxNorm
54,Cinchona Pubescens Preparation,RxNorm
54,testis extract,RxNorm Extension
54,hypophysis extract,RxNorm Extension
54,thyme allergenic extract,RxNorm
54,Artemisia abrotanum whole extract,RxNorm
54,Agrimonia eupatoria extract,RxNorm
54,Caulophyllum thalictroides root extract,RxNorm
54,Anacardium occidentale fruit extract,RxNorm
53,Neostigmine,RxNorm
53,Carbidopa,RxNorm
53,Natamycin,RxNorm
53,podophyllin,RxNorm
53,Prilocaine,RxNorm
53,Lutein,RxNorm
53,Cranberry preparation,RxNorm
53,Octreotide,RxNorm
53,Clarithromycin,RxNorm
53,mecobalamin,RxNorm
53,Carbocysteine,RxNorm
53,Floxacillin,RxNorm
53,Squill extract,RxNorm
53,Cinnarizine,RxNorm
53,sodium silicate,RxNorm
53,Tropaeolum majus extract,RxNorm
52,Fluphenazine,RxNorm
52,attapulgite,RxNorm
52,sodium carbonate,RxNorm
52,Alfalfa preparation,RxNorm
52,coumarin,RxNorm
52,TOXICODENDRON Preparation,RxNorm
52,Gentian preparation,RxNorm
52,Ptychopetalum olacoides wood extract,RxNorm
51,Dimethyl Sulfoxide,RxNorm
51,azelastine,RxNorm
51,Tacrolimus,RxNorm
51,Meperidine,RxNorm
51,Chlorthalidone,RxNorm
51,Azithromycin,RxNorm
51,Ceftazidime,RxNorm
51,Flumethasone,RxNorm
51,Spigelia marilandica preparation,RxNorm
51,CHROMIUM PICOLINATE,RxNorm
51,ferric ammonium citrate,RxNorm
51,Collinsonia canadensis root extract,RxNorm
51,Polygonum aviculare top extract,RxNorm
51,Oxalis montana leaf extract,RxNorm
51,"insulin, isophane",RxNorm
50,Oxyquinoline,RxNorm
50,Pentosan Polysulfate,RxNorm
50,Fluorouracil,RxNorm
50,Chlordiazepoxide,RxNorm
50,Methyltestosterone,RxNorm
50,Prednisone,RxNorm
50,Methotrimeprazine,RxNorm
50,Eugenol,RxNorm
50,Fluocortolone,RxNorm
50,Hexetidine,RxNorm
50,Lactose,RxNorm
50,SIBERIAN GINSENG ROOT EXTRACT,RxNorm
50,Lactobacillus rhamnosus GG,RxNorm
50,Sus scrofa placenta preparation,RxNorm
50,antimony trisulfide,RxNorm
50,Thymus serpyllum extract,RxNorm
50,Araneus diadematus preparation,RxNorm
50,Dryopteris filix-mas root extract,RxNorm
50,Atropa belladona whole extract,RxNorm
50,Alchemilla Vulgaris,RxNorm Extension
49,Methylphenidate,RxNorm
49,sodium thiosulfate,RxNorm
49,Nonoxynol-9,RxNorm
49,Loperamide,RxNorm
49,manganese chloride,RxNorm
49,Nux Vomica extract,RxNorm
49,Dihydroergotoxine,RxNorm
49,Peanut Oil,RxNorm
49,Gelatin,RxNorm
49,laureth-9,RxNorm
49,octocrylene,RxNorm
49,coffee fruit preparation,RxNorm
49,Berberis vulgaris fruit extract,RxNorm
48,Permethrin,RxNorm
48,aluminum acetate,RxNorm
48,trolamine salicylate,RxNorm
48,Starch,RxNorm
48,Deanol,RxNorm
48,Norepinephrine,RxNorm
48,Pyrazinamide,RxNorm
48,Aprotinin,RxNorm
48,epoetin beta,RxNorm
48,hexamidine,RxNorm
48,oxeladin,RxNorm
48,benzyl benzoate,RxNorm
48,bifonazole,RxNorm
48,Selenious Acid,RxNorm
48,Buchu,RxNorm
48,Durapatite,RxNorm
48,ivy leaf extract,RxNorm Extension
48,flaxseed allergenic extract,RxNorm
48,GLYCERYL PHOSPHATE,RxNorm
48,Strophanthus gratus seed extract,RxNorm
48,factor VII,RxNorm
47,Levetiracetam,RxNorm
47,Paroxetine,RxNorm
47,Apomorphine,RxNorm
47,Colloidal oatmeal,RxNorm
47,chlorcyclizine,RxNorm
47,guar gum,RxNorm
47,Atenolol,RxNorm
47,Chorionic Gonadotropin,RxNorm
47,"Regular Insulin, Human",RxNorm
47,Lamivudine,RxNorm
47,terbinafine,RxNorm
47,Sulfamethoxazole,RxNorm
47,4-Aminobenzoic Acid,RxNorm
47,carbromal,RxNorm
47,Strychnine,RxNorm
47,Aminopyrine,RxNorm
47,JUNIPERUS SABINA LEAF,RxNorm
47,Scutellaria lateriflora top extract,RxNorm
47,Trifolium pratense flower extract,RxNorm
47,Aconitum napellus root extract,RxNorm
47,Ceanothus americanus whole extract,RxNorm
47,Zea mays subsp. mays whole extract,RxNorm
46,Hepatitis B Surface Antigen Vaccine,RxNorm
46,Fluoxetine,RxNorm
46,Acetazolamide,RxNorm
46,Cocaine,RxNorm
46,Talc,RxNorm
46,Clemastine,RxNorm
46,Flecainide,RxNorm
46,Estrone,RxNorm
46,Piperacillin,RxNorm
46,methylparaben,RxNorm
46,chlorocresol,RxNorm
46,Black Pepper Preparation,RxNorm
46,octisalate,RxNorm
46,Aletris farinosa root extract,RxNorm
46,SEA SALT,RxNorm
46,Okoubaka aubrevillei bark extract,RxNorm
46,Quassia amara whole extract,RxNorm
46,Lamium album extract,RxNorm
46,Cocculus Indicus,RxNorm Extension
46,Abies alba leaf oil,RxNorm
45,ichthammol,RxNorm
45,Cimetidine,RxNorm
45,Loratadine,RxNorm
45,valsartan,RxNorm
45,Dipyridamole,RxNorm
45,Sulfisoxazole,RxNorm
45,menadiol,RxNorm
45,Digitoxin,RxNorm
45,Dimethindene,RxNorm
45,Potassium Aspartate,RxNorm
45,BUTETAMATE,RxNorm
45,Helium,RxNorm
45,factor XIII,RxNorm
45,humic acids-sodium salts,RxNorm Extension
45,Cistus Canadensis,RxNorm Extension
45,ALTHAEA OFFICINALIS LEAF EXTRACT,RxNorm
45,Robinia pseudoacacia bark extract,RxNorm
45,olive oil,RxNorm
45,Bitter orange oil,RxNorm
45,Ambra Grisea,RxNorm Extension
45,Vitamin B2 (Riboflavin 5'-Phosphate Sodium),RxNorm Extension
45,Bordetella pertussis,RxNorm
44,Amobarbital,RxNorm
44,Doxepin,RxNorm
44,topiramate,RxNorm
44,magaldrate,RxNorm
44,chlorophyllin copper complex,RxNorm
44,guaiacolsulfonic acid,RxNorm
44,Bilberry extract,RxNorm
44,Oxytocin,RxNorm
44,Leuprolide,RxNorm
44,Naltrexone,RxNorm
44,Asparagine,RxNorm
44,phthalylsulfathiazole,RxNorm
44,Physostigmine,RxNorm
44,Spiramycin,RxNorm
44,mofebutazone,RxNorm
44,Oleate,RxNorm
44,stibnite,RxNorm Extension
44,Vaccinium Macrocarpon,RxNorm Extension
44,Alpinia officinarum leaf extract,RxNorm
44,Staphylococcus aureus,RxNorm
44,cajuput oil,RxNorm
44,mercuric sulfide,RxNorm
44,phyllostachys nigra sap extract,RxNorm
44,Levisticum officinale root extract,RxNorm
43,Trifluoperazine,RxNorm
43,Secobarbital,RxNorm
43,Fructose,RxNorm
43,Ketotifen,RxNorm
43,Clobetasol,RxNorm
43,Colchicine,RxNorm
43,metaproterenol,RxNorm
43,Allopurinol,RxNorm
43,emtricitabine,RxNorm
43,Cephalexin,RxNorm
43,bismuth subnitrate,RxNorm
43,Phenoxyethanol,RxNorm
43,fumarate,RxNorm
43,intervertebral disc extract,RxNorm Extension
43,Platinum,RxNorm
43,Sabadilla,RxNorm Extension
43,Borago officinialis whole extract,RxNorm
42,Dantrolene,RxNorm
42,Ketamine,RxNorm
42,olanzapine,RxNorm
42,Cyclizine,RxNorm
42,dyclonine,RxNorm
42,Meclizine,RxNorm
42,Urtica preparation,RxNorm
42,Ethambutol,RxNorm
42,Cefaclor,RxNorm
42,Methaqualone,RxNorm
42,Vincamine,RxNorm
42,Pertussis Vaccine,RxNorm
42,piperazine,RxNorm
42,Etilefrine,RxNorm
42,danthron,RxNorm
42,Chlortetracycline,RxNorm
42,Cholestyramine Resin,RxNorm
42,Flufenamic Acid,RxNorm
42,Sulpiride,RxNorm
42,Triglycerides,RxNorm Extension
42,ANGELICA ROOT OIL,RxNorm
42,pine needle oil (pinus sylvestris),RxNorm
42,Galphimia glauca whole extract,RxNorm
42,Agaricus campestris var. campestris whole extract,RxNorm
42,Artemisia vulgaris whole extract,RxNorm
41,Risperidone,RxNorm
41,"ergoloid mesylates, USP",RxNorm
41,Oxymetazoline,RxNorm
41,phenyl salicylate,RxNorm
41,Fluorometholone,RxNorm
41,Gentian Violet,RxNorm
41,CELLULASE,RxNorm
41,ropivacaine,RxNorm
41,prasterone,RxNorm
41,Follitropin Alfa,RxNorm
41,Fludrocortisone,RxNorm
41,Minocycline,RxNorm
41,Chloroquine,RxNorm
41,clobazam,RxNorm
41,Potassium tartrate,RxNorm
41,bovine hypophysis extract,RxNorm Extension
41,white alder pollen extract,RxNorm
41,goose feather extract,RxNorm
41,Bromisoval,RxNorm Extension
41,Tocopherol,RxNorm
41,Rubus idaeus leaf extract,RxNorm
41,Ocimum basilicum whole extract,RxNorm
41,Borneol,RxNorm
41,Leontopodium alpinum extract,RxNorm
40,Methocarbamol,RxNorm
40,Carisoprodol,RxNorm
40,tioconazole,RxNorm
40,pantoprazole,RxNorm
40,Ketorolac,RxNorm
40,Methyldopa,RxNorm
40,Dinoprostone,RxNorm
40,Succinic Acid,RxNorm
40,Isosorbide,RxNorm
40,Fenofibrate,RxNorm
40,Sulbactam,RxNorm
40,Evening primrose oil,RxNorm
40,CAPSICUM OLEORESIN,RxNorm
40,Calcium iodide,RxNorm
40,Chlorphenesin,RxNorm
40,CHYMOTRYPSIN,RxNorm
40,Streptokinase,RxNorm
40,Berberis vulgaris root extract,RxNorm
40,Centella asiatica extract,RxNorm
40,Malpighia emarginata seed extract,RxNorm
40,Streptococcus pneumoniae,RxNorm
40,Goldenseal extract,RxNorm
40,Vespa crabro preparation,RxNorm
40,Vitamin A (Fish Liver Oil),RxNorm Extension
40,Hypochlorite,RxNorm
39,Midazolam,RxNorm
39,oxybutynin,RxNorm
39,bismuth subsalicylate,RxNorm
39,Polyvinyl Alcohol,RxNorm
39,Astemizole,RxNorm
39,Amiodarone,RxNorm
39,Dextran,RxNorm
39,Trimebutine,RxNorm
39,Bifidobacterium bifidum,RxNorm
39,aluminum chlorohydrate,RxNorm
39,clobutinol,RxNorm
39,Carbomer,RxNorm
39,propinox,RxNorm
39,bovine umbilical cord extract,RxNorm Extension
39,porcine spleen polypeptide,RxNorm Extension
39,Grindelia hirsutula flowering top extract,RxNorm
39,Lime (Citrus) extract,RxNorm
39,Equisetum hyemale extract,RxNorm
39,Levisticum officinale leaf extract,RxNorm
39,Haemophilus influenzae,RxNorm
39,Rubia tinctorum whole extract,RxNorm
39,Cactus Grandiflorus,RxNorm Extension
39,Sticta Pulmonaria,RxNorm Extension
38,quetiapine,RxNorm
38,lansoprazole,RxNorm
38,Pine tar,RxNorm
38,Shark liver oil,RxNorm
38,Ursodeoxycholate,RxNorm
38,pamabrom,RxNorm
38,Bisoprolol,RxNorm
38,Echinacea Root Extract,RxNorm
38,salmon calcitonin,RxNorm
38,atorvastatin,RxNorm
38,Cystine,RxNorm
38,picosulfate sodium,RxNorm
38,Bufexamac,RxNorm
38,Calcium Sulfate,RxNorm
38,Emetine,RxNorm
38,ferric phosphate,RxNorm
38,Antimony Potassium Tartrate,RxNorm
38,nonivamide,RxNorm
38,cupric acetate,RxNorm
38,Gaultheria procumbens leaf extract,RxNorm
38,Onopordum extract,RxNorm
38,Verbena officinalis extract,RxNorm
38,Cicuta virosa whole extract,RxNorm
38,factor X,RxNorm
38,efmoroctocog alfa,RxNorm
37,Ofloxacin,RxNorm
37,Cellulose,RxNorm
37,Lactobacillus,RxNorm
37,Trospium,RxNorm
37,Fluorescein,RxNorm
37,Ondansetron,RxNorm
37,Terfenadine,RxNorm
37,MILK THISTLE FRUIT EXTRACT,RxNorm
37,Aloe vera preparation,RxNorm
37,Angelica sinensis preparation,RxNorm
37,Perindopril,RxNorm
37,Interferon Alfa-2b,RxNorm
37,Alprostadil,RxNorm
37,Cefazolin,RxNorm
37,Amikacin,RxNorm
37,Ox bile extract,RxNorm
37,Erysimum preparation,RxNorm
37,juniper tar,RxNorm
37,Ajmaline,RxNorm
37,wood ant extract,RxNorm Extension
37,porcine pancreas powder,RxNorm Extension
37,tobacco leaf extract,RxNorm
37,Cinnamon oil,RxNorm
37,Eucalyptus globulus leaf extract,RxNorm
37,Pseudognaphalium obtusifolium extract,RxNorm
37,Strophanthus hispidus seed extract,RxNorm
37,Quercus rubra bark extract,RxNorm
37,Arctium lappa whole extract,RxNorm
37,Galium aparine extract,RxNorm
37,Horehound extract,RxNorm
37,polystyrene sulfonate,RxNorm
36,Rho(D) Immune Globulin,RxNorm
36,Botulinum Toxin Type A,RxNorm
36,Lorazepam,RxNorm
36,Chlorzoxazone,RxNorm
36,Antazoline,RxNorm
36,Fosfomycin,RxNorm
36,Sulfamethizole,RxNorm
36,Epoetin Alfa,RxNorm
36,gemcitabine,RxNorm
36,tenofovir disoproxil,RxNorm
36,Ceftriaxone,RxNorm
36,Diosmin,RxNorm
36,anethole,RxNorm
36,Phloroglucinol,RxNorm
36,cetalkonium chloride,RxNorm
36,Sodium Hydroxide,RxNorm
36,Hyaluronidase,RxNorm
36,Tolu balsam,RxNorm
36,Arnica Montana Flower Extract,RxNorm
36,cola nut extract,RxNorm
36,Frankincense extract,RxNorm
36,Lavender extract,RxNorm
36,Prothrombin,RxNorm
36,Petasites hybridus root extract,RxNorm
35,Perphenazine,RxNorm
35,Dicyclomine,RxNorm
35,bismuth subgallate,RxNorm
35,carbamide peroxide,RxNorm
35,Kava preparation,RxNorm
35,Astragalus preparation,RxNorm
35,Licorice,RxNorm
35,Golden seal root,RxNorm
35,Oxacillin,RxNorm
35,Cyclosporine,RxNorm
35,aluminum magnesium silicate,RxNorm
35,Nikethamide,RxNorm
35,plasma protein fraction,RxNorm
35,soy protein isolate,RxNorm
35,Phytosterols,RxNorm
35,Piracetam,RxNorm
35,dichlorobenzyl alcohol,RxNorm
35,Flupenthixol,RxNorm
35,Linseed Oil,RxNorm
35,beta-Alanine,RxNorm
35,Protein C,RxNorm
35,Klebsiella pneumoniae,RxNorm
35,Quercus robur nut extract,RxNorm
35,Plantago major seed extract,RxNorm
35,wormwood extract,RxNorm
35,lemon oil,RxNorm
35,Salvia officinalis flowering top extract,RxNorm
35,Dolichos Pruriens,RxNorm Extension
35,Vitamin D (Fish Liver Oil),RxNorm Extension
34,Carbamazepine,RxNorm
34,clorazepate,RxNorm
34,gabapentin,RxNorm
34,Methoxsalen,RxNorm
34,Famotidine,RxNorm
34,Cetirizine,RxNorm
34,Dalteparin,RxNorm
34,Cyclophosphamide,RxNorm
34,sildenafil,RxNorm
34,Triptorelin,RxNorm
34,Sotalol,RxNorm
34,Labetalol,RxNorm
34,Simvastatin,RxNorm
34,Ritonavir,RxNorm
34,tramazoline,RxNorm
34,Saccharin,RxNorm
34,"IRON,PEPTONIZED",RxNorm
34,Clonixin,RxNorm
34,Fish Oils,RxNorm
34,bovine cartilage extract,RxNorm
34,Khellin,RxNorm
34,Orotic Acid,RxNorm
34,Thimerosal,RxNorm
34,suess wood root extract,RxNorm Extension
34,glycerol mono(di)sodium phosphate,RxNorm Extension
34,rye-pollen allergen,RxNorm Extension
34,buckwheat allergenic extract,RxNorm
34,polysulfated glycosaminoglycan,RxNorm
34,Chionanthus virginicus bark extract,RxNorm
34,Castanea sative leaf extract,RxNorm
34,Elettaria cardamomum whole extract,RxNorm
34,Lobaria pulmonaria extract,RxNorm
34,whole eriodictyon californicum extract,RxNorm
34,Asparagus Officinalis,RxNorm Extension
33,Memantine,RxNorm
33,ropinirole,RxNorm
33,Benztropine,RxNorm
33,Oxazepam,RxNorm
33,Prochlorperazine,RxNorm
33,Deoxyribonucleases,RxNorm
33,Fluocinonide,RxNorm
33,Pyrethrins,RxNorm
33,sulfathiazole,RxNorm
33,Cyproheptadine,RxNorm
33,flunisolide,RxNorm
33,Tranexamic Acid,RxNorm
33,Urokinase,RxNorm
33,Ramipril,RxNorm
33,Pindolol,RxNorm
33,Bearberry preparation,RxNorm
33,pamidronate,RxNorm
33,Diethylstilbestrol,RxNorm
33,Tinidazole,RxNorm
33,Zidovudine,RxNorm
33,Didanosine,RxNorm
33,Cefotaxime,RxNorm
33,Cefixime,RxNorm
33,Coriander Extract,RxNorm
33,Aspartate,RxNorm
33,Isopropamide,RxNorm
33,hydroxyethyl cellulose,RxNorm
33,Chlorquinaldol,RxNorm
33,potassium bromide,RxNorm
33,CHROMIUM CITRATE,RxNorm
33,Heparinoids,RxNorm
33,Ephedra sinica root extract,RxNorm
33,bovine cerebellum,RxNorm Extension
33,bovine kidney extract,RxNorm Extension
33,artichoke allergenic extract,RxNorm
33,"house dust mite extract, Dermatophagoides farinae",RxNorm Extension
33,"house dust mite extract, Dermatophagoides pteronyssinus",RxNorm Extension
33,SAGE OIL,RxNorm
33,Populus tremuloides leaf extract,RxNorm
33,Pilocarpus jaborandi leaf extract,RxNorm
33,Star anise fruit extract,RxNorm
33,Streptococcus pyogenes,RxNorm
33,Stellaria media extract,RxNorm
33,Anacardium Orientale,RxNorm Extension
33,Colchicum autumnale flower extract,RxNorm
33,Menyanthes trifoliata extract,RxNorm
33,influenza B virus antigen,RxNorm
32,Trimipramine,RxNorm
32,ziprasidone,RxNorm
32,Baclofen,RxNorm
32,Pyridostigmine,RxNorm
32,Succinylcholine,RxNorm
32,Carbachol,RxNorm
32,Tripelennamine,RxNorm
32,Doxazosin,RxNorm
32,Interferon Alfa-2a,RxNorm
32,Alendronate,RxNorm
32,Hydroxychloroquine,RxNorm
32,mycophenolate mofetil,RxNorm
32,Nicotinyl Alcohol,RxNorm
32,Dihydralazine,RxNorm
32,aluminum sulfate,RxNorm
32,Petroleum distillate,RxNorm
32,SUMBUL,RxNorm
32,bovine cor extract,RxNorm Extension
32,Protease,RxNorm Extension
32,black willow pollen extract,RxNorm
32,butylscopolamine,RxNorm
32,Aspidosperma quebracho-blanco bark extract,RxNorm
32,Betula platyphylla var japonica resin,RxNorm
32,Hypericum perforatum leaf extract,RxNorm
32,Potentilla erecta root extract,RxNorm
32,Melilotus extract,RxNorm
32,Helianthus annuus whole extract,RxNorm
32,sandalwood extract,RxNorm
32,Dactylopius coccus whole extract,RxNorm
32,Oryctolagus cuniculus lung preparation,RxNorm
31,meningococcal group C polysaccharide,RxNorm
31,lamotrigine,RxNorm
31,Interferon beta-1a,RxNorm
31,Selegiline,RxNorm
31,Citalopram,RxNorm
31,Casanthranol,RxNorm
31,calcipotriene,RxNorm
31,Lindane,RxNorm
31,iodinated glycerol,RxNorm
31,Racepinephrine,RxNorm
31,Gotu Kola Extract,RxNorm
31,Diazoxide,RxNorm
31,Tilidine,RxNorm
31,Pyridoxal,RxNorm
31,cyclobarbital,RxNorm
31,Idoxuridine,RxNorm
31,Chlorprothixene,RxNorm
31,ferric chloride,RxNorm
31,Magnesium salt,RxNorm
31,carnation oil,RxNorm Extension
31,Eupatorium cannabinum extract,RxNorm
31,Ephedra distachya flowering twig extract,RxNorm
31,Prunus spinosa flower bud extract,RxNorm
31,Veronica officinalis flowering top extract,RxNorm
31,Chamaelirium luteum root extract,RxNorm
31,lauryl sulfosuccinate,RxNorm
31,phenylmercury,RxNorm
31,Star Anise,RxNorm Extension
31,SALICYLOYL PHYTOSPHINGOSINE,RxNorm
30,Trihexyphenidyl,RxNorm
30,aripiprazole,RxNorm
30,Metipranolol,RxNorm
30,oxiconazole,RxNorm
30,butamben,RxNorm
30,Isotretinoin,RxNorm
30,Sucralfate,RxNorm
30,Warfarin,RxNorm
30,Procainamide,RxNorm
30,Factor VIIa,RxNorm
30,meropenem,RxNorm
30,voriconazole,RxNorm
30,Cloxacillin,RxNorm
30,Streptomycin,RxNorm
30,Sulfaguanidine,RxNorm
30,Cyproterone,RxNorm
30,cathine,RxNorm
30,aminoquinuride,RxNorm
30,benphothiamine,RxNorm
30,parachlorophenol,RxNorm
30,Oxprenolol,RxNorm
30,propylparaben,RxNorm
30,reproterol,RxNorm
30,Promazine,RxNorm
30,ZINC ASPARTATE,RxNorm
30,amylmetacresol,RxNorm
30,tricalcium phosphate,RxNorm
30,Adrenal cortex extract,RxNorm
30,POLICRESULEN,RxNorm
30,Sodium gluconate,RxNorm
30,Sufentanil,RxNorm
30,triclocarban,RxNorm
30,honey grass pollen allergoid,RxNorm Extension
30,bovine corpora quadrigemina extract,RxNorm Extension
30,terebinthina laricina extract,RxNorm Extension
30,silver ragweed pollen extract,RxNorm
30,"Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus",RxNorm
30,Asclepias tuberosa flowering top extract,RxNorm
30,Bos taurus adrenal gland preparation,RxNorm
30,Calendula officinalis flower extract,RxNorm
30,Pimpinella saxifraga root extract,RxNorm
30,barium carbonate,RxNorm
30,Avena sativa whole extract,RxNorm
30,Mercurialis perennis extract,RxNorm
30,polihexanide,RxNorm
30,copper carbonate,RxNorm
30,"Asclepias Vincetoxicum, Folia",RxNorm Extension
30,Blackroot,RxNorm Extension
30,Herniaria,RxNorm Extension
30,Hyoscyamus niger leaf extract,RxNorm
30,Santalum album seed oil,RxNorm
29,"Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",RxNorm
29,Thioridazine,RxNorm
29,rivastigmine,RxNorm
29,Imipramine,RxNorm
29,Clomipramine,RxNorm
29,Cisapride,RxNorm
29,cocoa butter,RxNorm
29,Granisetron,RxNorm
29,Nicardipine,RxNorm
29,Disopyramide,RxNorm
29,Shark cartilage extract,RxNorm
29,zeaxanthin,RxNorm
29,Ergonovine,RxNorm
29,tazobactam,RxNorm
29,Fluconazole,RxNorm
29,Cefadroxil,RxNorm
29,Stavudine,RxNorm
29,methylbenzethonium,RxNorm
29,bamethan,RxNorm
29,Nylidrin,RxNorm
29,2-phenylphenol,RxNorm
29,Plantain preparation,RxNorm
29,Watercress preparation,RxNorm
29,Gonadorelin,RxNorm
29,Momordica balsamina whole extract,RxNorm
29,hirudo medicinalis,RxNorm Extension
29,WHEAT DEXTRIN,RxNorm
29,Broad leaved paperbark pollen extract,RxNorm
29,European house dust mite extract,RxNorm
29,Lycopus Europaeus,RxNorm Extension
29,Ammonia,RxNorm
29,Bacillus coagulans,RxNorm
29,Lactuca virosa extract,RxNorm
29,Primula veris extract,RxNorm
29,Viburnum prunifolium bark extract,RxNorm
29,Yarrow flower extract,RxNorm
29,Styphnolobium japonicum root extract,RxNorm
29,manganese carbonate,RxNorm
29,Teucrium marum extract,RxNorm
29,Yucca filamentosa extract,RxNorm
29,Ononis repens whole extract,RxNorm
29,Marrubium vulgare extract,RxNorm
29,Vitamin B2 (Riboflavin-5-Phosphate),RxNorm Extension
29,Fragaria vesca whole extract,RxNorm
29,Dihydrostreptomycin,RxNorm
28,paliperidone,RxNorm
28,venlafaxine,RxNorm
28,glycolate,RxNorm
28,Desoximetasone,RxNorm
28,Bumetanide,RxNorm
28,crotamiton,RxNorm
28,Pentazocine,RxNorm
28,salmeterol,RxNorm
28,Cinnamon Preparation,RxNorm
28,Minoxidil,RxNorm
28,Pomegranate Extract,RxNorm
28,Acebutolol,RxNorm
28,Pentoxifylline,RxNorm
28,Mesna,RxNorm
28,cefepime,RxNorm
28,Kanamycin,RxNorm
28,peginterferon alfa-2b,RxNorm
28,isopropyl myristate,RxNorm
28,Vitamin B Complex,RxNorm
28,Asafetida extract,RxNorm
28,Pyroglutamate,RxNorm
28,Acetyldigoxins,RxNorm
28,pangamic acid,RxNorm
28,aprobarbital,RxNorm
28,bamipine,RxNorm
28,buthiazide,RxNorm
28,BENZOXONIUM,RxNorm
28,Aminacrine,RxNorm
28,homosalate,RxNorm
28,HIbiscus mutabilis flower extract,RxNorm
28,orthosiphon leaf extract,RxNorm Extension
28,carbo vegetabilis,RxNorm Extension
28,Bermuda grass pollen extract,RxNorm
28,Citicoline,RxNorm
28,Althaea Officinalis Root Extract,RxNorm
28,Chamaemelum Nobile Flower extract,RxNorm
28,Iberis amara seed extract,RxNorm
28,Mandragora officinarum root extract,RxNorm
28,Juglans cinerea branch bark-root bark extract,RxNorm
28,Virola sebifera resin extract,RxNorm
28,Zanthoxylum americanum bark extract,RxNorm
28,Thallium,RxNorm
28,beef heart preparation,RxNorm
28,Chenopodium ambrosioides extract,RxNorm
